start_time,end_time,meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,q10,q20,q30,q40,q50,q60,q70,q80,q90,spanOfGroup,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_to,network_from,network_both,network_to_external,network_local,anonymous_source_destination,device,state
1556283263.037289,1556283290.442054,164.38993174061434,54,1487,2.965204437011204,5.7777311927020545,42.83415058235327,99.0,101.0,101.0,101.0,101.0,119.60000000000014,132.0,305.0,313.0,27.404765129089355,0.020421476109215016,0.002198169303721888,0.010393,40.509921729707436,5.971471570154212,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.591016,1556283290.442054,167.91723549488054,54,1487,2.965204437011204,5.590772161019642,37.70526744208311,99.0,101.0,101.0,101.0,101.0,116.0,128.0,306.0,313.0,26.851037979125977,0.018069971843003414,0.0018410197520290954,0.009289,53.6238452846675,6.782389141861893,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.037289,1556283290.442054,156.7278156996587,54,1487,2.965204437011204,5.5130369072562075,52.89514994040956,99.0,101.0,101.0,101.0,101.0,116.0,131.39999999999986,305.80000000000007,312.0,27.404765129089355,0.01896495819112628,0.0016818491207130244,0.009646,44.94082866821422,6.146640526130379,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.037289,1556283290.392951,161.79778156996588,54,1487,2.965204437011204,5.9865691392097355,45.00983736366035,99.0,101.0,101.0,101.0,101.0,116.0,128.0,167.0,312.0,27.35566210746765,0.018838260238907847,0.0017965838453609115,0.009689,48.98008088261736,6.413606698105044,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.074128,1556283290.442054,163.77815699658703,54,1487,2.965204437011204,5.771111378231927,41.78822951405249,99.0,101.0,101.0,101.0,101.0,116.0,131.39999999999986,167.0,313.9000000000001,27.367926120758057,0.017359675767918088,0.0013468449675053734,0.009291,46.52554017484298,6.155246561442053,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.219673,1556283290.392961,162.88054607508533,64,1487,2.965204437011204,5.906802470017443,45.00932885123962,99.0,101.0,101.0,101.0,101.0,116.0,128.0,302.0,313.0,27.173288106918335,0.018720992320819113,0.0017486852017172766,0.009771,48.480271770665055,6.332105277259271,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.074128,1556283290.442054,159.69965870307166,54,1487,2.965204437011204,5.992660367875701,48.52903390577547,99.0,101.0,101.0,101.0,101.0,112.0,128.0,167.0,313.0,27.367926120758057,0.01899950085324232,0.0015287788139017927,0.0097415,36.004700349172154,5.346534014237706,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.037289,1556283290.392961,161.64931740614335,54,1487,2.965204437011204,6.042055905449667,45.14297574186507,99.0,101.0,101.0,101.0,101.0,112.0,128.0,167.0,313.0,27.355672121047974,0.01952384215017065,0.002136980149572842,0.009646,45.943545496809655,6.263902842025856,0,0,0,1172,0,0,cloudcam,alexa_watch
1556283263.037289,1556283290.39294,161.429180887372,54,1487,2.965204437011204,5.889446797809264,43.18440762015355,99.0,101.0,101.0,101.0,101.0,112.0,128.0,167.0,312.0,27.355651140213013,0.016989120307167236,0.001389442802833507,0.0099075,56.78271096088669,6.911243036448795,0,0,0,1172,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9454541,166.89032815198618,54,1229,2.965204437011204,4.57922914541285,25.31919916570722,99.0,101.0,101.0,101.0,101.0,112.0,128.0,304.0,314.0,27.548746347427368,0.018358801381692574,0.0015687527133347607,0.0111085,71.70073424415516,7.34150231981946,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9396198,174.92400690846287,54,1229,2.965204437011204,4.356408209601691,22.14634399594306,99.0,101.0,101.0,101.0,101.0,116.0,133.79999999999995,307.0,314.0,27.542912006378174,0.018153448186528497,0.001625417486446319,0.010292,60.827606642287606,7.084536702708468,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9396198,173.4853195164076,54,1229,2.965204437011204,4.386819868873979,21.585504118347078,99.0,101.0,101.0,101.0,101.0,116.0,132.0,305.0,314.0,27.542912006378174,0.01680949654576857,0.0011463149085509821,0.010216,87.77244676977041,7.72654479397177,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9454541,156.57944732297065,54,1229,2.965204437011204,4.971017632035856,32.32911105471078,99.0,101.0,101.0,101.0,101.0,101.0,128.0,164.0,312.0,27.548746347427368,0.01881197754749568,0.002269969458753169,0.009882,65.61117343468909,7.428404303826426,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.458787,1556327282.9454541,172.06735751295338,54,1229,2.965204437011204,4.468252843115825,22.64265346290103,99.0,101.0,101.0,101.0,101.0,116.0,132.0,305.0,314.0,27.486667156219482,0.019126081174438685,0.002013322485359006,0.010301,68.58396328669231,7.3532945285590445,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9186862,161.7012089810017,54,1229,2.965204437011204,4.723192489581503,29.9761187148735,99.0,101.0,101.0,101.0,101.0,112.0,128.0,305.0,313.0,27.5219783782959,0.019601317789291885,0.002357329531484057,0.0101225,70.53631593205904,7.538490115858022,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.99504,1556327282.9454541,171.3635578583765,54,1197,2.965204437011204,4.471650851053464,23.660992563240693,99.0,101.0,101.0,101.0,101.0,116.0,136.0,306.0,314.0,26.950414180755615,0.017459024179620038,0.00130546184271333,0.0101225,68.7017801610035,7.18882959756982,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.458787,1556327282.9454541,159.0483592400691,54,1229,2.965204437011204,4.849360857541356,29.8635375587588,99.0,101.0,101.0,101.0,101.0,101.0,128.0,164.0,312.29999999999995,27.486667156219482,0.01770687305699482,0.0015936845523425575,0.0102445,64.1679187918021,7.216228028755198,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327255.3967078,1556327282.9396198,163.97236614853196,54,1197,2.965204437011204,4.841912312078256,28.81630863004896,99.0,101.0,101.0,101.0,101.0,112.0,128.0,302.0,313.0,27.542912006378174,0.018882955094991362,0.0019368123506825108,0.0103775,82.9825828036336,8.21093398462668,0,0,0,1158,0,0,cloudcam,alexa_watch
1556327256.1144428,1556327282.9396198,160.2538860103627,54,1229,2.965204437011204,4.919125781482706,30.910433080821768,99.0,101.0,101.0,101.0,101.0,112.0,128.0,168.0,313.0,26.82517695426941,0.020355477547495684,0.002179871469131302,0.010496499999999999,65.47378747263619,7.096195590123823,0,0,0,1158,0,0,cloudcam,alexa_watch
1556302554.8866909,1556302582.2696471,173.61206896551724,54,1494,14.82602218505602,4.8736114123088745,42.04981397217183,104.0,105.0,106.0,107.0,112.0,128.0,164.0,310.0,315.0,27.3829562664032,0.016166295977011493,0.0004892670802214647,0.0108585,114.08793587324053,6.935280192358724,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.732588,1556302582.281022,182.48491379310346,54,1502,25.204237714595234,5.403894167592389,42.84558020183321,104.0,105.0,106.0,107.0,122.0,128.0,164.0,311.0,315.0,27.548434019088745,0.01592160416666667,0.0003550372662364456,0.0111455,6.652202759600895,2.2183577460544237,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.732588,1556302582.277086,180.42672413793105,54,1502,16.30862440356162,5.368990706933876,40.38763071616784,104.0,105.0,106.0,107.0,114.0,128.0,164.0,310.0,315.0,27.544497966766357,0.01557877155172414,0.0003565169560973066,0.010508,8.357546550454552,2.4199155265386585,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.732588,1556302582.281022,176.27083333333334,54,1494,25.204237714595234,4.774086036437598,44.67897763028815,104.0,105.0,106.0,107.0,122.0,128.0,164.0,311.0,315.0,27.548434019088745,0.01662286709770115,0.0006357960819312817,0.011075,133.6161140669375,8.643657146982129,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.7325637,1556302582.281022,178.29166666666666,54,1502,19.273828840572826,5.245150902572453,44.27386473526496,104.0,105.0,106.0,107.0,117.0,128.0,164.0,311.0,315.0,27.548458337783813,0.015459997844827586,0.00031960164278144746,0.0110015,13.548061353478147,2.7799618595608693,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.7325637,1556302582.281022,179.11566091954023,54,1494,25.204237714595234,5.014472773657446,44.23723963305599,104.0,105.0,106.0,107.0,122.0,128.0,164.0,311.0,314.0,27.548458337783813,0.016430584051724137,0.00036457279720644573,0.011103,7.584407848023803,2.285977667630641,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.732588,1556302582.277086,187.02083333333334,54,1502,25.204237714595234,5.120021470064473,35.00315560687106,104.0,105.0,106.0,107.0,122.0,128.0,164.0,311.0,315.0,27.544497966766357,0.014957884339080458,0.00033046877589531164,0.010567,11.964622476176151,2.795651391516246,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.7325637,1556302582.281022,181.47629310344828,54,1502,25.204237714595234,5.33524938176587,38.86309476354905,104.0,105.0,106.0,107.0,122.0,128.0,164.0,311.0,315.0,27.548458337783813,0.015811456896551723,0.00045532776901323775,0.010623,131.018508942363,7.439565688259061,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.8435962,1556302582.2693012,177.51077586206895,54,1502,14.82602218505602,5.128843507987358,39.83046904013193,104.0,105.0,106.0,107.0,112.0,128.0,160.0,309.0,314.0,27.425704956054688,0.016139310344827587,0.00034226935445429987,0.011316,7.874765542814563,2.3058948986605974,0,0,0,1392,0,0,cloudcam,alexa_watch
1556302554.7325637,1556302582.277086,179.45474137931035,54,1502,25.204237714595234,5.531461195191833,40.78525043093562,104.0,105.0,106.0,107.0,122.0,128.0,160.0,309.0,314.0,27.544522285461426,0.016159727011494252,0.00048519071969681124,0.010596999999999999,116.20214839065433,7.003925143318159,0,0,0,1392,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.2683878,179.86228070175437,54,1236,5.930408874022408,4.1935758341300255,19.70322593395898,101.0,102.0,103.0,103.0,104.0,116.0,136.0,309.0,314.0,27.4820556640625,0.01863255350877193,0.001735836052861928,0.00894,60.950429145777576,6.7894444198990715,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.8384151,1556330031.245873,162.09912280701755,54,1197,4.447806655516806,4.6857119030389836,28.868312372317952,101.0,102.0,102.0,103.0,104.0,112.0,132.0,303.20000000000005,313.0,27.40745782852173,0.020809378947368423,0.002764888358135465,0.0093845,55.4917888155125,6.919145599522459,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.277096,164.9622807017544,54,1197,4.447806655516806,4.740446255301201,27.684496404138105,101.0,102.0,102.0,103.0,104.0,112.0,132.0,303.4000000000001,313.0,27.490763902664185,0.020071442105263158,0.00223514970746021,0.008299,46.40741031413749,5.9964924453419375,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.856772,1556330031.277096,160.52280701754387,54,1236,4.447806655516806,4.602911674301619,30.915167123406285,101.0,101.0,102.0,103.0,104.0,106.39999999999998,132.0,305.0,313.0,27.420324087142944,0.019435160526315793,0.0021010270047863247,0.009384,58.02507575995122,6.958637483956947,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.277096,178.45701754385965,54,1236,5.930408874022408,4.189974604689665,20.296927309539665,101.0,102.0,102.0,103.0,104.0,116.0,140.0,309.0,313.0,27.490763902664185,0.019603778947368422,0.0019490597295770803,0.010232,53.78078616480432,6.531651257535218,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.229815,177.62894736842105,54,1236,4.447806655516806,4.309498588657492,21.14773848509467,101.0,101.0,102.0,103.0,104.0,116.0,136.0,308.0,314.0,27.443482875823975,0.0193891350877193,0.002202136413813167,0.008832,61.67665284716038,7.071795391646693,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.2683878,159.2017543859649,54,1197,4.447806655516806,4.813690442986904,32.42623332425773,101.0,102.0,102.0,103.0,104.0,112.0,132.0,168.0,312.0,27.4820556640625,0.017101252631578946,0.0012299679782118015,0.0099395,89.31405266023349,8.08080085890704,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.8384151,1556330031.277096,180.34736842105264,54,1197,5.930408874022408,4.119649353675485,19.293269219945824,101.0,102.0,103.0,103.0,104.0,116.0,136.0,308.0,313.0,27.43868088722229,0.018250252631578947,0.0017134895103259368,0.00835,48.01365867477042,6.255621687210667,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.8384151,1556330031.277096,163.38508771929824,54,1197,4.447806655516806,4.816599922827657,29.57318087386706,101.0,102.0,102.0,103.0,104.0,112.0,132.0,304.0,312.0,27.43868088722229,0.019819119298245612,0.0023078093522754827,0.009824,60.37762527170913,7.088023393807299,0,0,0,1140,0,0,cloudcam,alexa_watch
1556330003.7863321,1556330031.277096,162.9438596491228,54,1188,5.930408874022408,4.830732234181451,29.974022393864303,101.0,101.0,102.0,103.0,104.0,112.0,132.0,302.20000000000005,312.0,27.490763902664185,0.01831821842105263,0.001868714512694129,0.008802,69.20746088924976,7.405398469779186,0,0,0,1140,0,0,cloudcam,alexa_watch
1556280571.45715,1556280598.971313,176.0582800284293,54,1483,14.82602218505602,5.346273448629093,42.92255108793806,103.0,105.0,106.0,107.0,112.0,128.0,160.0,310.0,314.0,27.51416301727295,0.01597694669509595,0.00038718244907041407,0.011001,13.128152947369141,2.822572215538963,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.456761,1556280598.972809,177.0817341862118,54,1479,14.82602218505602,4.717082455452479,40.31126732159964,103.0,105.0,106.0,107.0,112.0,128.0,164.0,311.0,314.0,27.516048192977905,0.015173228855721392,0.00036177335813677693,0.010546,15.387596162363504,3.0361746094341275,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.459842,1556280598.972809,178.6680881307747,54,1475,26.686839933100835,5.141060494196135,42.73930727976565,103.0,105.0,106.0,108.0,122.0,128.0,164.0,311.0,315.0,27.512967109680176,0.015237213930348258,0.00033604379628492673,0.010744,15.913461531708275,2.9632487014409934,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.45715,1556280598.972809,176.45415778251598,54,1479,26.686839933100835,5.403493019415251,44.27135179159218,103.0,105.0,106.0,107.0,122.0,128.0,164.0,310.0,314.4000000000001,27.51565909385681,0.015540189765458422,0.00038221451644262637,0.010394,15.555387721912656,3.0503174318974136,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.4175239,1556280598.971313,172.90547263681592,54,1483,14.82602218505602,5.081232088898441,46.23033584032862,104.0,105.0,106.0,107.0,112.0,128.0,160.19999999999993,310.0,314.0,27.553789138793945,0.016036228855721393,0.00044237022988357635,0.010473,12.777381333847341,2.8956755106025076,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.456761,1556280598.972809,174.46126510305615,54,1479,25.204237714595234,5.16566658062472,44.996758288833085,103.6,105.0,106.0,107.0,122.0,128.0,160.0,310.0,315.0,27.516048192977905,0.015381054015636105,0.0003473744191364828,0.010816,12.623531275196646,2.8487912209725184,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.4175239,1556280598.972449,183.35678749111585,54,1479,26.686839933100835,5.130844574192108,40.41745700357872,103.0,105.0,106.0,108.0,122.0,128.0,188.79999999999256,311.0,314.0,27.554925203323364,0.015663727789623313,0.0003998578038739285,0.010404,12.662416708091428,2.8316668389282684,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.456761,1556280598.971313,177.87633262260127,54,1483,25.204237714595234,5.283363359196729,41.47009573824801,104.0,105.0,106.0,108.0,122.0,128.0,164.0,310.0,314.4000000000001,27.514552116394043,0.014830986496090975,0.0003562069119706567,0.010371,16.7580779801206,3.1388340840528537,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.509542,1556280598.972809,166.97370291400142,54,1483,14.82602218505602,4.80277210436957,46.08174975733473,103.0,105.0,106.0,107.0,112.0,128.0,140.0,308.0,314.0,27.4632670879364,0.01582624591329069,0.0004470428166478763,0.010629,23.937433446014847,3.849366807860145,0,0,0,1407,0,0,cloudcam,alexa_watch
1556280571.4175239,1556280598.972809,177.3589196872779,54,1475,20.756431059078427,4.890243130242219,39.958182253890136,104.0,105.0,106.0,108.0,112.0,128.0,164.0,311.0,315.0,27.555285215377808,0.014895894100923951,0.0003756228943635996,0.010404,22.17583881927349,3.567110104187818,0,0,0,1407,0,0,cloudcam,alexa_watch
1556299749.3304,1556299776.730768,157.2524186455585,54,1490,2.965204437011204,5.808273725138833,53.122885250991125,99.0,101.0,101.0,101.0,101.0,116.0,128.0,306.0,313.0,27.400367975234985,0.017243316622691296,0.0010978989697253663,0.010439,46.06324498418876,6.072610816305247,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.3304,1556299776.730768,154.03430079155672,54,1486,2.965204437011204,4.485085169241745,42.630743198146135,99.0,101.0,101.0,101.0,101.0,116.0,128.0,306.0,313.0,27.400367975234985,0.017468788918205802,0.001050341320710687,0.010924,41.35110608426262,5.751168420171711,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.4039938,1556299776.748242,153.58839050131925,54,1494,2.965204437011204,6.168397873649078,54.389427534418694,99.0,101.0,101.0,101.0,101.0,101.0,128.0,164.0,312.4,27.344248056411743,0.0210627053649956,0.00220997819746329,0.011352,49.45650406983837,6.341124762077955,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.688977,1556299776.730768,156.01759014951628,64,1494,2.965204437011204,6.3861773569916265,53.504913007817386,99.0,101.0,101.0,101.0,101.0,112.0,128.0,164.0,313.0,27.04179096221924,0.019328742304309584,0.001632266108223147,0.009949,31.644262364056573,5.252848562410475,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.3304,1556299776.7068932,157.43095866314863,54,1490,2.965204437011204,6.006401281150947,52.856608900449494,99.0,101.0,101.0,101.0,101.0,112.0,128.0,305.0,313.0,27.376493215560913,0.019101420404573435,0.0017653006015748653,0.010498,54.71323408554179,6.545982609903394,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.4039938,1556299776.748242,157.7598944591029,64,1490,2.965204437011204,5.697503817472458,50.46100976503348,99.0,101.0,101.0,101.0,101.0,116.0,128.0,305.80000000000007,313.0,27.344248056411743,0.020666650835532104,0.0020925889909387163,0.011033,48.104146198929335,6.272942369891743,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.695152,1556299776.748242,154.01583113456465,54,1494,2.965204437011204,6.340762748081324,55.76046051332487,99.0,101.0,101.0,101.0,101.0,116.0,128.0,164.0,312.0,27.05308985710144,0.01985517678100264,0.001811756689721362,0.011516,64.6606590167145,7.070582373273713,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.3304,1556299776.691138,158.43359718557608,54,1494,2.965204437011204,5.986798143322974,53.62309885098633,99.0,101.0,101.0,101.0,101.0,122.0,128.0,274.4000000000091,313.0,27.360738039016724,0.019353588390501317,0.0016056009990504988,0.010439,51.73569932642458,6.3333160432556594,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.3304,1556299776.748242,166.68689533861038,54,1494,2.965204437011204,5.709054398773126,40.64867778906503,99.0,101.0,101.0,101.0,101.0,122.0,128.0,306.0,313.0,27.417841911315918,0.02240442216358839,0.0025747140030276065,0.011112,38.49897697529771,5.643154527912766,0,0,0,1137,0,0,cloudcam,alexa_watch
1556299749.688977,1556299776.748242,161.68689533861038,54,1494,2.965204437011204,5.848649740210645,48.67480999495516,99.0,101.0,101.0,101.0,101.0,116.0,128.0,306.0,313.0,27.05926489830017,0.017994837291116974,0.0014355352169937489,0.010465,53.58063745206187,6.4643295504858616,0,0,0,1137,0,0,cloudcam,alexa_watch
1556288756.778079,1556288784.1071138,158.38475021910605,54,1487,4.447806655516806,5.788754529558782,53.06604129394921,100.0,100.0,101.0,103.0,103.0,116.0,132.0,306.0,314.0,27.32903480529785,0.01903370990359334,0.0024512855324236647,0.009589,71.43901251017495,7.8275775522300215,0,0,0,1141,0,0,cloudcam,alexa_watch
